time,year,month,day,hour,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,power_44008
2018-07-10 18:00:00,2018.0,7.0,10.0,18.0,0.95,9.09,5.54,185.0,1013.1,20.2,19.5,2.4449266499999998
2018-07-10 19:00:00,2018.0,7.0,10.0,19.0,1.06,9.09,6.09,188.0,1012.6,20.4,19.6,3.3460920360000004
2018-07-10 20:00:00,2018.0,7.0,10.0,20.0,1.09,7.69,5.98,171.0,1012.5,20.3,19.7,3.4742657820000002
2018-07-10 21:00:00,2018.0,7.0,10.0,21.0,1.03,8.33,6.01,174.0,1012.3,20.4,19.8,3.1178684009999995
2018-07-10 22:00:00,2018.0,7.0,10.0,22.0,1.08,7.69,6.08,176.0,1012.6,20.2,19.6,3.467847168
2018-07-10 23:00:00,2018.0,7.0,10.0,23.0,1.07,8.33,5.73,196.0,1012.5,20.2,19.4,3.207975453
2018-07-11 02:00:00,2018.0,7.0,11.0,2.0,1.09,7.69,5.8,166.0,1012.9,20.4,19.5,3.36968922
2018-07-11 03:00:00,2018.0,7.0,11.0,3.0,1.03,9.09,6.11,188.0,1012.6,19.7,17.1,3.1697464109999998
2018-07-11 04:00:00,2018.0,7.0,11.0,4.0,1.06,9.09,6.16,166.0,1012.1,18.6,16.9,3.384552864
2018-07-11 05:00:00,2018.0,7.0,11.0,5.0,1.2,9.09,6.61,177.0,1011.7,18.1,16.6,4.6544976
2018-07-11 07:00:00,2018.0,7.0,11.0,7.0,1.18,9.09,7.03,183.0,1012.0,18.1,16.3,4.786611708
2018-07-11 08:00:00,2018.0,7.0,11.0,8.0,1.22,9.09,6.8,191.0,1011.7,18.1,15.9,4.949227679999999
2018-07-11 09:00:00,2018.0,7.0,11.0,9.0,1.27,8.33,6.95,165.0,1011.9,19.5,16.9,5.481521295
2018-07-11 10:00:00,2018.0,7.0,11.0,10.0,1.44,9.09,7.42,182.0,1012.4,20.2,18.7,7.523808767999999
2018-07-11 11:00:00,2018.0,7.0,11.0,11.0,1.16,10.0,7.02,200.0,1012.8,20.2,18.9,4.619148768
2018-07-11 12:00:00,2018.0,7.0,11.0,12.0,1.31,8.33,7.32,173.0,1012.8,20.0,19.2,6.142745628000001
2018-07-11 13:00:00,2018.0,7.0,11.0,13.0,1.61,11.43,7.96,193.0,1013.0,20.1,19.5,10.089593724
2018-07-11 14:00:00,2018.0,7.0,11.0,14.0,1.63,10.0,7.97,195.0,1012.9,20.3,19.6,10.354816076999999
2018-07-11 16:00:00,2018.0,7.0,11.0,16.0,1.78,10.0,8.44,196.0,1012.6,21.0,20.6,13.076493743999999
2018-07-11 17:00:00,2018.0,7.0,11.0,17.0,2.14,10.81,8.7,200.0,1012.5,21.3,21.0,19.482992279999998
2018-07-11 18:00:00,2018.0,7.0,11.0,18.0,2.28,10.0,8.71,203.0,1012.2,20.2,21.4,22.140973296000002
2018-07-11 19:00:00,2018.0,7.0,11.0,19.0,2.51,10.81,9.07,206.0,1011.8,17.7,20.5,27.942392522999995
2018-07-11 20:00:00,2018.0,7.0,11.0,20.0,2.06,10.81,8.08,206.0,1012.1,18.4,19.5,16.766972832
2018-07-11 21:00:00,2018.0,7.0,11.0,21.0,2.06,9.09,8.12,206.0,1012.1,19.0,20.0,16.849977647999996
2018-07-11 22:00:00,2018.0,7.0,11.0,22.0,2.27,13.79,8.23,195.0,1012.5,18.2,20.0,20.737691463
2018-07-11 23:00:00,2018.0,7.0,11.0,23.0,1.83,12.9,7.55,181.0,1013.0,18.1,20.3,12.363971355
2018-07-12 00:00:00,2018.0,7.0,12.0,0.0,1.82,10.81,7.41,193.0,1013.5,17.9,20.1,12.002448276
2018-07-12 01:00:00,2018.0,7.0,12.0,1.0,1.56,10.0,6.64,194.0,1014.4,17.9,19.8,7.9018018560000005
2018-07-12 02:00:00,2018.0,7.0,12.0,2.0,1.44,10.0,6.44,193.0,1014.8,17.2,19.7,6.530098176
2018-07-12 03:00:00,2018.0,7.0,12.0,3.0,1.37,9.09,6.03,194.0,1015.4,17.1,19.6,5.534358723000001
2018-07-12 04:00:00,2018.0,7.0,12.0,4.0,1.3,9.09,6.21,172.0,1016.1,16.6,19.8,5.132006100000001
2018-07-12 05:00:00,2018.0,7.0,12.0,5.0,1.16,12.12,5.68,172.0,1016.4,16.5,19.5,3.7374309119999998
2018-07-12 06:00:00,2018.0,7.0,12.0,6.0,1.35,10.81,6.06,177.0,1016.4,16.1,19.4,5.40068715
2018-07-12 07:00:00,2018.0,7.0,12.0,7.0,1.34,9.09,5.79,171.0,1017.0,16.0,19.0,5.083900236000001
2018-07-12 08:00:00,2018.0,7.0,12.0,8.0,1.44,11.43,5.95,142.0,1017.6,15.7,19.0,6.0332428799999995
2018-07-12 09:00:00,2018.0,7.0,12.0,9.0,1.5,10.81,6.18,150.0,1018.2,17.3,18.9,6.799544999999999
2018-07-12 10:00:00,2018.0,7.0,12.0,10.0,1.54,10.81,6.78,138.0,1018.3,17.7,18.5,7.862850072
2018-07-12 11:00:00,2018.0,7.0,12.0,11.0,1.41,9.09,6.94,160.0,1019.3,18.0,18.4,6.746935445999999
2018-07-12 12:00:00,2018.0,7.0,12.0,12.0,1.42,9.09,7.11,156.0,1020.0,17.9,18.4,7.010599356
2018-07-12 13:00:00,2018.0,7.0,12.0,13.0,1.28,9.09,7.11,137.0,1020.5,18.3,18.4,5.696372736000001
2018-07-12 14:00:00,2018.0,7.0,12.0,14.0,1.12,9.09,6.82,158.0,1020.7,17.9,18.6,4.183398912000001
2018-07-12 15:00:00,2018.0,7.0,12.0,15.0,1.03,10.0,6.39,162.0,1021.0,18.1,18.8,3.3150048389999998
2018-07-12 16:00:00,2018.0,7.0,12.0,16.0,1.02,12.12,6.69,89.0,1021.2,18.0,18.9,3.403574964
2018-07-12 17:00:00,2018.0,7.0,12.0,17.0,1.12,10.0,7.21,144.0,1021.5,18.1,19.2,4.422625536000001
2018-07-12 18:00:00,2018.0,7.0,12.0,18.0,1.22,9.09,7.16,137.0,1022.0,17.8,19.4,5.211245615999999
2018-07-12 19:00:00,2018.0,7.0,12.0,19.0,1.15,9.09,6.6,134.0,1022.1,17.9,19.2,4.268236499999999
2018-07-12 20:00:00,2018.0,7.0,12.0,20.0,1.1,9.09,6.2,123.0,1022.1,18.2,19.3,3.6684780000000003
2018-07-12 21:00:00,2018.0,7.0,12.0,21.0,1.03,9.09,6.14,135.0,1022.1,18.6,19.3,3.1853098139999996
2018-07-12 22:00:00,2018.0,7.0,12.0,22.0,0.96,9.09,6.16,136.0,1022.3,18.5,19.3,2.7760803839999997
2018-07-12 23:00:00,2018.0,7.0,12.0,23.0,1.11,9.09,6.82,146.0,1022.7,18.3,19.1,4.109028858000001
2018-07-13 00:00:00,2018.0,7.0,13.0,0.0,0.97,8.33,6.59,136.0,1023.0,17.9,18.9,3.0320596589999997
2018-07-13 01:00:00,2018.0,7.0,13.0,1.0,0.93,8.33,6.44,145.0,1023.5,18.1,18.6,2.7237084840000003
2018-07-13 02:00:00,2018.0,7.0,13.0,2.0,0.93,8.33,6.39,156.0,1023.5,17.8,18.2,2.702561679
2018-07-13 03:00:00,2018.0,7.0,13.0,3.0,0.95,8.33,6.66,126.0,1023.7,18.0,18.1,2.93920785
2018-07-13 04:00:00,2018.0,7.0,13.0,4.0,1.04,8.33,6.79,130.0,1023.6,18.1,18.0,3.591247296
2018-07-13 05:00:00,2018.0,7.0,13.0,5.0,0.96,7.69,6.48,140.0,1023.6,18.1,18.2,2.920292352
2018-07-13 06:00:00,2018.0,7.0,13.0,6.0,1.06,8.33,6.69,131.0,1023.0,18.2,18.6,3.6757562760000004
2018-07-13 07:00:00,2018.0,7.0,13.0,7.0,1.11,7.69,6.72,147.0,1022.7,18.2,18.7,4.048779168
2018-07-13 08:00:00,2018.0,7.0,13.0,8.0,1.13,7.69,6.42,164.0,1022.7,18.2,18.6,4.008674321999998
2018-07-13 09:00:00,2018.0,7.0,13.0,9.0,1.16,7.14,6.27,141.0,1023.4,17.7,18.5,4.125649967999999
2018-07-13 10:00:00,2018.0,7.0,13.0,10.0,1.1,8.33,6.48,120.0,1023.9,17.7,18.5,3.8341512000000004
2018-07-13 11:00:00,2018.0,7.0,13.0,11.0,1.0,7.69,6.39,117.0,1024.4,17.7,18.4,3.12471
2018-07-13 12:00:00,2018.0,7.0,13.0,12.0,0.94,8.33,6.16,119.0,1024.7,17.7,18.4,2.661615264
2018-07-13 13:00:00,2018.0,7.0,13.0,13.0,0.89,9.09,6.04,131.0,1024.5,17.8,18.3,2.339514876
