time,year,month,day,hour,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP
2018-07-19 23:00:00,2018.0,7.0,19.0,23.0,171.0,3.8,4.4,0.68,7.69,6.33,179.0,1019.6,22.2,23.1,15.4
2018-07-20 00:00:00,2018.0,7.0,20.0,0.0,179.0,4.0,4.7,0.67,7.69,6.29,166.0,1019.9,22.1,22.9,16.2
2018-07-20 01:00:00,2018.0,7.0,20.0,1.0,182.0,3.8,4.7,0.6,7.69,6.04,166.0,1020.4,22.1,22.8,16.2
2018-07-20 02:00:00,2018.0,7.0,20.0,2.0,186.0,3.3,3.7,0.65,8.33,6.29,162.0,1020.6,22.0,22.7,16.7
2018-07-20 03:00:00,2018.0,7.0,20.0,3.0,189.0,2.4,3.1,0.57,8.33,5.62,164.0,1020.7,22.1,22.6,15.9
2018-07-20 04:00:00,2018.0,7.0,20.0,4.0,180.0,3.2,3.8,0.57,9.09,6.09,143.0,1021.0,22.0,22.5,16.9
2018-07-20 06:00:00,2018.0,7.0,20.0,6.0,174.0,2.8,3.4,0.56,8.33,6.32,136.0,1020.9,21.8,22.5,16.6
2018-07-20 08:00:00,2018.0,7.0,20.0,8.0,201.0,1.2,1.5,0.58,8.33,6.23,132.0,1021.2,21.7,22.4,15.7
2018-07-20 09:00:00,2018.0,7.0,20.0,9.0,250.0,0.5,0.8,0.65,8.33,6.64,148.0,1021.3,21.7,22.4,16.2
2018-07-20 10:00:00,2018.0,7.0,20.0,10.0,334.0,0.6,1.0,0.66,8.33,6.77,110.0,1021.5,23.0,22.4,17.2
2018-07-20 11:00:00,2018.0,7.0,20.0,11.0,68.0,0.7,1.0,0.6,8.33,6.42,121.0,1022.0,22.5,22.4,17.1
2018-07-20 12:00:00,2018.0,7.0,20.0,12.0,94.0,0.7,1.2,0.56,8.33,6.19,138.0,1022.4,22.6,22.7,17.3
2018-07-20 13:00:00,2018.0,7.0,20.0,13.0,135.0,0.6,1.1,0.59,8.33,6.4,160.0,1022.5,22.6,23.3,16.9
2018-07-20 14:00:00,2018.0,7.0,20.0,14.0,131.0,2.1,2.8,0.6,7.69,6.44,163.0,1022.9,22.2,23.8,16.4
2018-07-20 15:00:00,2018.0,7.0,20.0,15.0,152.0,2.4,3.0,0.58,7.69,6.49,162.0,1022.8,22.0,23.6,16.8
2018-07-20 17:00:00,2018.0,7.0,20.0,17.0,168.0,2.0,2.7,0.61,7.69,6.27,166.0,1022.5,22.5,23.5,15.6
2018-07-20 18:00:00,2018.0,7.0,20.0,18.0,163.0,2.4,3.0,0.6,7.69,6.21,176.0,1022.1,22.7,24.5,16.1
2018-07-20 19:00:00,2018.0,7.0,20.0,19.0,161.0,3.3,3.9,0.61,7.14,6.3,151.0,1021.8,23.0,24.3,15.7
2018-07-20 20:00:00,2018.0,7.0,20.0,20.0,173.0,4.3,5.1,0.67,7.69,6.43,153.0,1021.4,23.0,24.0,15.7
2018-07-20 21:00:00,2018.0,7.0,20.0,21.0,164.0,4.3,5.0,0.57,7.14,5.73,156.0,1021.1,22.7,23.7,16.6
2018-07-20 22:00:00,2018.0,7.0,20.0,22.0,158.0,3.9,4.9,0.61,8.33,5.45,146.0,1021.0,22.3,23.6,17.4
2018-07-20 23:00:00,2018.0,7.0,20.0,23.0,161.0,4.5,5.2,0.61,7.69,5.14,175.0,1021.1,22.1,23.4,16.4
2018-07-21 00:00:00,2018.0,7.0,21.0,0.0,155.0,4.5,5.6,0.55,8.33,4.83,166.0,1021.3,22.0,23.2,15.2
2018-07-21 02:00:00,2018.0,7.0,21.0,2.0,161.0,4.1,4.8,0.62,7.69,4.76,169.0,1021.5,21.8,22.9,14.3
2018-07-21 03:00:00,2018.0,7.0,21.0,3.0,157.0,4.1,4.9,0.56,7.69,4.67,158.0,1021.0,21.7,22.9,13.8
2018-07-21 04:00:00,2018.0,7.0,21.0,4.0,149.0,4.3,5.1,0.58,8.33,4.83,138.0,1020.7,21.6,22.8,13.8
2018-07-21 05:00:00,2018.0,7.0,21.0,5.0,138.0,4.8,5.8,0.56,7.69,4.69,171.0,1020.3,21.1,22.7,14.4
2018-07-21 06:00:00,2018.0,7.0,21.0,6.0,131.0,4.4,5.7,0.61,7.69,4.87,170.0,1020.2,20.9,22.6,13.2
2018-07-21 07:00:00,2018.0,7.0,21.0,7.0,127.0,5.1,6.9,0.67,8.33,4.75,138.0,1020.0,20.7,22.5,13.0
2018-07-21 08:00:00,2018.0,7.0,21.0,8.0,141.0,4.1,5.5,0.71,7.14,4.85,150.0,1020.3,20.7,22.5,12.8
2018-07-21 09:00:00,2018.0,7.0,21.0,9.0,137.0,4.0,5.3,0.71,7.69,5.0,157.0,1020.3,20.5,22.5,13.1
2018-07-21 10:00:00,2018.0,7.0,21.0,10.0,118.0,4.9,6.4,0.77,7.14,5.1,162.0,1020.2,20.5,22.4,14.5
2018-07-21 12:00:00,2018.0,7.0,21.0,12.0,95.0,5.6,7.0,0.79,7.69,4.81,160.0,1020.5,20.6,22.5,13.1
2018-07-21 13:00:00,2018.0,7.0,21.0,13.0,85.0,7.1,8.3,0.77,8.33,4.44,153.0,1020.1,20.5,22.6,15.3
2018-07-21 14:00:00,2018.0,7.0,21.0,14.0,98.0,8.0,9.7,0.92,7.69,4.12,153.0,1020.5,19.9,22.5,16.8
2018-07-21 15:00:00,2018.0,7.0,21.0,15.0,92.0,7.9,9.6,0.93,7.69,4.05,139.0,1020.5,19.5,22.6,16.7
2018-07-21 16:00:00,2018.0,7.0,21.0,16.0,93.0,8.7,10.6,1.01,7.69,4.01,137.0,1019.8,19.5,22.6,16.9
2018-07-21 17:00:00,2018.0,7.0,21.0,17.0,94.0,8.5,10.5,1.12,4.17,4.03,111.0,1019.3,19.5,22.6,16.5
2018-07-21 19:00:00,2018.0,7.0,21.0,19.0,76.0,9.3,11.3,1.24,4.55,4.12,96.0,1017.9,19.4,22.5,17.2
2018-07-21 20:00:00,2018.0,7.0,21.0,20.0,90.0,9.9,11.9,1.23,4.76,4.19,97.0,1017.7,19.7,22.5,17.2
2018-07-21 22:00:00,2018.0,7.0,21.0,22.0,85.0,10.5,11.9,1.39,5.26,4.48,103.0,1017.1,20.0,22.3,18.2
2018-07-21 23:00:00,2018.0,7.0,21.0,23.0,89.0,11.0,12.3,1.64,5.26,4.59,115.0,1016.8,20.2,22.2,18.7
2018-07-22 01:00:00,2018.0,7.0,22.0,1.0,92.0,12.1,14.6,1.85,5.88,4.88,121.0,1016.3,20.3,22.0,19.7
2018-07-22 02:00:00,2018.0,7.0,22.0,2.0,96.0,10.9,12.8,2.1,6.25,5.02,128.0,1015.9,20.5,21.9,20.2
2018-07-22 03:00:00,2018.0,7.0,22.0,3.0,102.0,12.1,14.2,2.16,6.67,5.09,123.0,1015.1,21.1,21.9,20.6
2018-07-22 04:00:00,2018.0,7.0,22.0,4.0,105.0,12.0,14.4,2.27,6.25,5.39,124.0,1014.3,21.5,21.8,21.0
2018-07-22 05:00:00,2018.0,7.0,22.0,5.0,108.0,11.6,13.5,2.22,6.25,5.07,113.0,1014.3,21.4,21.7,21.0
2018-07-22 07:00:00,2018.0,7.0,22.0,7.0,112.0,12.3,15.5,2.08,6.25,5.13,117.0,1012.6,22.2,21.5,21.7
2018-07-22 08:00:00,2018.0,7.0,22.0,8.0,113.0,11.1,13.6,1.95,6.25,5.22,112.0,1012.2,22.2,21.5,21.7
2018-07-22 09:00:00,2018.0,7.0,22.0,9.0,149.0,10.1,12.8,2.1,6.67,5.23,120.0,1012.6,22.1,21.4,21.6
2018-07-22 11:00:00,2018.0,7.0,22.0,11.0,151.0,10.0,11.6,1.95,6.67,5.13,136.0,1014.3,22.2,21.4,21.5
2018-07-22 12:00:00,2018.0,7.0,22.0,12.0,155.0,9.1,11.6,2.11,6.25,5.45,117.0,1014.8,22.4,21.4,21.7
2018-07-22 13:00:00,2018.0,7.0,22.0,13.0,159.0,8.7,10.6,2.47,6.25,5.99,124.0,1015.8,22.2,21.4,21.6
2018-07-22 14:00:00,2018.0,7.0,22.0,14.0,159.0,9.7,11.8,2.61,10.0,6.52,202.0,1016.4,22.2,21.4,21.6
2018-07-22 15:00:00,2018.0,7.0,22.0,15.0,164.0,8.7,10.5,2.52,10.81,6.48,206.0,1016.8,22.1,21.4,21.5
2018-07-22 18:00:00,2018.0,7.0,22.0,18.0,170.0,5.3,6.6,2.87,10.0,7.05,185.0,1016.8,22.3,21.4,20.7
2018-07-22 19:00:00,2018.0,7.0,22.0,19.0,131.0,6.3,7.8,2.94,9.09,7.21,185.0,1016.9,22.1,21.5,20.5
2018-07-22 20:00:00,2018.0,7.0,22.0,20.0,151.0,9.5,11.8,2.62,9.09,6.53,192.0,1017.5,22.3,21.5,21.6
2018-07-22 21:00:00,2018.0,7.0,22.0,21.0,146.0,8.3,10.2,2.51,10.0,6.38,180.0,1017.5,22.2,21.5,21.7
2018-07-22 22:00:00,2018.0,7.0,22.0,22.0,141.0,6.7,7.7,2.57,9.09,6.45,183.0,1017.7,22.2,21.5,21.7
2018-07-22 23:00:00,2018.0,7.0,22.0,23.0,132.0,7.0,8.6,2.44,9.09,6.32,183.0,1018.0,22.5,21.4,22.0
2018-07-23 01:00:00,2018.0,7.0,23.0,1.0,152.0,8.3,9.7,2.32,9.09,6.15,176.0,1018.9,22.8,21.4,22.2
2018-07-23 02:00:00,2018.0,7.0,23.0,2.0,153.0,8.7,10.3,2.35,9.09,6.19,180.0,1019.1,22.8,21.4,22.3
2018-07-23 03:00:00,2018.0,7.0,23.0,3.0,154.0,9.4,11.0,2.31,8.33,6.09,175.0,1019.2,23.0,21.4,22.2
2018-07-23 04:00:00,2018.0,7.0,23.0,4.0,151.0,8.6,10.0,2.2,9.09,5.91,179.0,1019.4,23.0,21.4,22.3
2018-07-23 05:00:00,2018.0,7.0,23.0,5.0,152.0,8.5,10.3,2.36,9.09,6.3,181.0,1019.3,22.8,21.4,22.1
2018-07-23 06:00:00,2018.0,7.0,23.0,6.0,154.0,8.8,11.5,2.2,8.33,6.27,179.0,1019.2,22.9,21.4,22.1
2018-07-23 07:00:00,2018.0,7.0,23.0,7.0,152.0,8.8,10.5,2.32,8.33,6.15,173.0,1018.9,22.7,21.4,22.0
2018-07-23 08:00:00,2018.0,7.0,23.0,8.0,152.0,7.6,8.9,2.14,9.09,6.07,164.0,1019.4,22.6,21.4,21.9
2018-07-23 09:00:00,2018.0,7.0,23.0,9.0,151.0,7.9,9.6,2.39,8.33,6.58,180.0,1019.8,22.6,21.4,21.9
2018-07-23 11:00:00,2018.0,7.0,23.0,11.0,149.0,8.4,9.9,2.14,8.33,6.1,179.0,1020.8,22.9,21.4,22.0
2018-07-23 12:00:00,2018.0,7.0,23.0,12.0,161.0,8.7,10.1,2.15,8.33,6.11,172.0,1021.3,23.1,21.4,22.1
2018-07-23 13:00:00,2018.0,7.0,23.0,13.0,158.0,7.2,8.6,2.24,9.09,6.46,175.0,1021.8,22.8,21.5,22.0
2018-07-23 14:00:00,2018.0,7.0,23.0,14.0,154.0,6.7,8.1,2.24,8.33,6.38,173.0,1022.2,22.8,21.5,21.9
2018-07-23 15:00:00,2018.0,7.0,23.0,15.0,154.0,7.2,8.8,2.41,9.09,6.41,174.0,1022.6,22.9,21.6,22.0
2018-07-23 16:00:00,2018.0,7.0,23.0,16.0,153.0,7.0,8.3,2.15,8.33,6.06,170.0,1022.6,22.9,21.7,21.9
2018-07-23 17:00:00,2018.0,7.0,23.0,17.0,151.0,6.6,7.5,2.11,7.69,5.93,164.0,1022.8,22.9,21.7,22.1
2018-07-23 18:00:00,2018.0,7.0,23.0,18.0,151.0,7.3,8.8,2.26,8.33,6.12,177.0,1022.7,23.1,21.8,22.2
2018-07-23 19:00:00,2018.0,7.0,23.0,19.0,150.0,6.5,7.5,2.26,8.33,6.3,171.0,1022.7,23.1,21.8,22.3
2018-07-23 20:00:00,2018.0,7.0,23.0,20.0,154.0,6.8,7.9,2.07,9.09,6.11,160.0,1022.6,23.2,21.9,22.4
2018-07-23 21:00:00,2018.0,7.0,23.0,21.0,149.0,7.3,9.2,2.02,9.09,6.09,178.0,1022.4,23.2,21.9,22.4
2018-07-23 22:00:00,2018.0,7.0,23.0,22.0,148.0,7.3,8.9,1.95,8.33,5.89,162.0,1022.7,23.2,21.9,22.4
2018-07-23 23:00:00,2018.0,7.0,23.0,23.0,148.0,6.9,8.3,2.12,9.09,6.35,168.0,1023.3,23.0,21.9,22.4
2018-07-24 00:00:00,2018.0,7.0,24.0,0.0,149.0,6.5,7.6,2.0,9.09,6.16,170.0,1023.8,22.9,21.8,22.4
2018-07-24 01:00:00,2018.0,7.0,24.0,1.0,147.0,7.2,9.0,1.94,8.33,6.35,186.0,1024.3,22.9,21.8,22.3
2018-07-24 02:00:00,2018.0,7.0,24.0,2.0,150.0,6.8,8.1,1.93,8.33,6.24,169.0,1024.5,22.9,21.8,22.3
2018-07-24 03:00:00,2018.0,7.0,24.0,3.0,148.0,7.0,8.3,2.02,9.09,6.31,188.0,1024.5,22.9,21.8,22.4
2018-07-24 04:00:00,2018.0,7.0,24.0,4.0,151.0,6.8,7.8,1.85,9.09,6.26,183.0,1024.3,22.9,21.7,22.3
2018-07-24 05:00:00,2018.0,7.0,24.0,5.0,148.0,6.6,7.8,1.96,9.09,6.3,181.0,1024.4,22.8,21.7,22.4
2018-07-24 06:00:00,2018.0,7.0,24.0,6.0,150.0,5.8,6.7,1.98,8.33,6.2,188.0,1024.2,22.8,21.7,22.4
2018-07-24 07:00:00,2018.0,7.0,24.0,7.0,149.0,6.4,7.9,1.89,8.33,6.19,179.0,1024.1,22.8,21.7,22.3
2018-07-24 08:00:00,2018.0,7.0,24.0,8.0,152.0,6.5,7.4,1.75,8.33,6.12,190.0,1024.1,22.8,21.7,22.4
2018-07-24 09:00:00,2018.0,7.0,24.0,9.0,147.0,6.3,7.6,1.77,8.33,5.97,186.0,1024.4,22.7,21.6,22.3
2018-07-24 10:00:00,2018.0,7.0,24.0,10.0,145.0,6.9,7.8,1.63,8.33,5.86,186.0,1024.4,22.8,21.5,22.4
2018-07-24 11:00:00,2018.0,7.0,24.0,11.0,150.0,7.0,8.7,1.7,7.69,5.93,174.0,1024.6,22.9,21.4,22.4
2018-07-24 12:00:00,2018.0,7.0,24.0,12.0,148.0,6.7,7.9,1.65,7.69,5.8,177.0,1024.6,22.8,21.4,22.3
2018-07-24 13:00:00,2018.0,7.0,24.0,13.0,144.0,6.7,7.8,1.79,7.69,5.92,188.0,1024.6,22.8,21.4,22.3
2018-07-24 14:00:00,2018.0,7.0,24.0,14.0,151.0,6.5,7.4,1.66,8.33,5.85,186.0,1024.8,22.9,21.4,22.3
2018-07-24 16:00:00,2018.0,7.0,24.0,16.0,151.0,5.7,6.6,1.57,7.69,5.59,175.0,1024.6,23.0,21.7,22.5
2018-07-24 17:00:00,2018.0,7.0,24.0,17.0,148.0,6.1,7.0,1.63,8.33,5.77,183.0,1024.3,23.1,21.8,22.5
2018-07-24 18:00:00,2018.0,7.0,24.0,18.0,155.0,5.9,6.8,1.64,8.33,5.89,183.0,1024.0,23.3,21.9,22.6
2018-07-24 19:00:00,2018.0,7.0,24.0,19.0,155.0,5.8,6.8,1.59,7.14,5.69,181.0,1023.5,23.3,21.9,22.7
2018-07-24 20:00:00,2018.0,7.0,24.0,20.0,153.0,6.5,7.6,1.62,8.33,5.89,188.0,1023.0,23.3,22.2,22.7
2018-07-24 21:00:00,2018.0,7.0,24.0,21.0,156.0,5.6,6.7,1.41,7.69,5.78,172.0,1022.7,23.5,22.2,22.7
2018-07-24 22:00:00,2018.0,7.0,24.0,22.0,154.0,6.5,7.8,1.59,8.33,6.04,165.0,1022.3,23.4,22.3,22.8
2018-07-24 23:00:00,2018.0,7.0,24.0,23.0,156.0,5.9,7.3,1.63,7.69,6.03,154.0,1022.2,23.2,22.3,22.7
2018-07-25 00:00:00,2018.0,7.0,25.0,0.0,159.0,5.5,6.4,1.7,9.09,6.35,154.0,1022.3,23.2,22.2,22.8
2018-07-25 01:00:00,2018.0,7.0,25.0,1.0,152.0,5.9,7.0,1.43,8.33,5.78,167.0,1022.4,23.1,22.2,22.8
2018-07-25 02:00:00,2018.0,7.0,25.0,2.0,154.0,6.1,7.1,1.52,7.69,5.84,175.0,1022.3,23.1,22.1,22.8
2018-07-25 03:00:00,2018.0,7.0,25.0,3.0,157.0,5.8,6.9,1.55,8.33,5.93,184.0,1022.2,23.1,22.1,22.8
2018-07-25 04:00:00,2018.0,7.0,25.0,4.0,154.0,6.1,7.5,1.73,8.33,6.08,181.0,1021.7,23.1,22.0,22.8
2018-07-25 05:00:00,2018.0,7.0,25.0,5.0,156.0,5.6,6.5,1.64,7.69,5.92,169.0,1021.3,23.1,22.0,22.8
2018-07-25 06:00:00,2018.0,7.0,25.0,6.0,150.0,6.7,7.7,1.43,8.33,5.65,173.0,1020.6,23.0,22.0,22.8
2018-07-25 07:00:00,2018.0,7.0,25.0,7.0,155.0,6.4,7.2,1.55,8.33,5.7,171.0,1020.2,23.0,22.0,22.7
2018-07-25 08:00:00,2018.0,7.0,25.0,8.0,151.0,6.5,7.5,1.57,7.69,5.69,173.0,1019.9,23.0,22.1,22.8
2018-07-25 09:00:00,2018.0,7.0,25.0,9.0,154.0,6.5,7.5,1.51,7.69,5.57,175.0,1019.7,23.1,22.1,22.8
2018-07-25 10:00:00,2018.0,7.0,25.0,10.0,160.0,6.6,7.7,1.44,7.14,5.46,172.0,1019.4,23.4,22.1,22.9
2018-07-25 12:00:00,2018.0,7.0,25.0,12.0,152.0,6.9,8.6,1.58,7.69,5.8,177.0,1019.0,23.4,22.0,22.8
2018-07-25 13:00:00,2018.0,7.0,25.0,13.0,156.0,7.5,8.8,1.54,7.69,5.51,188.0,1018.7,23.4,22.0,22.8
2018-07-25 14:00:00,2018.0,7.0,25.0,14.0,180.0,7.4,8.6,1.59,8.33,5.61,163.0,1018.6,23.0,22.1,22.1
2018-07-25 15:00:00,2018.0,7.0,25.0,15.0,178.0,6.2,7.2,1.65,7.69,5.61,163.0,1018.2,22.9,22.1,21.8
2018-07-25 16:00:00,2018.0,7.0,25.0,16.0,182.0,8.6,10.6,1.61,7.69,5.65,193.0,1017.9,23.1,22.1,22.2
2018-07-25 18:00:00,2018.0,7.0,25.0,18.0,178.0,7.5,8.4,1.61,7.69,5.44,192.0,1016.7,23.5,22.3,22.6
2018-07-25 19:00:00,2018.0,7.0,25.0,19.0,166.0,6.5,7.7,1.85,7.69,5.77,198.0,1016.1,23.3,22.4,22.6
2018-07-25 20:00:00,2018.0,7.0,25.0,20.0,172.0,6.8,8.0,1.74,7.14,5.68,188.0,1015.7,23.3,22.5,22.4
2018-07-25 21:00:00,2018.0,7.0,25.0,21.0,171.0,7.3,8.3,1.63,7.69,5.51,161.0,1015.1,23.3,22.5,22.6
2018-07-25 22:00:00,2018.0,7.0,25.0,22.0,173.0,6.4,7.5,1.72,7.69,5.57,173.0,1014.9,23.3,22.5,22.7
2018-07-25 23:00:00,2018.0,7.0,25.0,23.0,183.0,7.2,8.6,1.66,7.69,5.68,170.0,1015.0,23.3,22.4,22.4
2018-07-26 00:00:00,2018.0,7.0,26.0,0.0,189.0,9.0,10.8,1.7,7.69,5.52,167.0,1014.9,23.2,22.4,22.6
2018-07-26 01:00:00,2018.0,7.0,26.0,1.0,188.0,7.5,9.0,1.69,7.69,5.3,172.0,1015.1,23.2,22.3,22.4
2018-07-26 02:00:00,2018.0,7.0,26.0,2.0,180.0,6.6,7.8,1.73,7.69,5.41,172.0,1014.2,23.3,22.2,22.4
2018-07-26 03:00:00,2018.0,7.0,26.0,3.0,165.0,7.9,9.3,1.94,7.69,5.75,180.0,1013.2,23.0,22.2,22.5
2018-07-26 04:00:00,2018.0,7.0,26.0,4.0,183.0,10.2,12.5,1.95,7.69,5.5,174.0,1012.3,23.1,22.2,22.6
2018-07-26 05:00:00,2018.0,7.0,26.0,5.0,197.0,11.8,14.7,2.21,7.69,5.5,167.0,1011.3,24.0,22.1,22.4
2018-07-26 06:00:00,2018.0,7.0,26.0,6.0,205.0,11.7,14.4,2.59,7.14,5.71,173.0,1010.7,23.6,22.0,22.5
2018-07-26 07:00:00,2018.0,7.0,26.0,7.0,218.0,8.1,10.3,2.54,7.69,5.73,175.0,1011.2,22.8,21.9,22.4
2018-07-26 08:00:00,2018.0,7.0,26.0,8.0,218.0,7.7,9.2,2.4,7.69,5.77,159.0,1011.5,23.3,21.9,22.5
2018-07-26 09:00:00,2018.0,7.0,26.0,9.0,219.0,6.9,7.9,2.27,7.69,5.89,164.0,1011.5,23.2,21.9,22.4
2018-07-26 10:00:00,2018.0,7.0,26.0,10.0,218.0,5.8,6.8,2.3,7.14,6.06,172.0,1011.4,23.1,21.9,22.6
2018-07-26 11:00:00,2018.0,7.0,26.0,11.0,232.0,7.1,8.6,2.08,7.69,6.06,170.0,1012.0,22.8,22.0,22.3
2018-07-26 12:00:00,2018.0,7.0,26.0,12.0,242.0,5.0,5.8,2.0,8.33,6.22,149.0,1012.3,22.3,22.1,21.8
2018-07-26 13:00:00,2018.0,7.0,26.0,13.0,210.0,3.5,4.3,1.82,8.33,6.23,171.0,1012.1,22.8,22.0,22.4
2018-07-26 15:00:00,2018.0,7.0,26.0,15.0,213.0,6.0,8.4,2.17,8.33,6.76,169.0,1012.5,22.8,22.1,22.5
2018-07-26 16:00:00,2018.0,7.0,26.0,16.0,216.0,5.3,6.6,1.9,8.33,6.41,168.0,1012.3,22.7,22.1,21.9
2018-07-26 17:00:00,2018.0,7.0,26.0,17.0,213.0,5.8,6.9,1.88,8.33,6.2,173.0,1012.3,22.9,22.3,22.0
2018-07-26 18:00:00,2018.0,7.0,26.0,18.0,211.0,5.4,7.0,2.09,8.33,6.5,179.0,1012.5,23.1,22.5,22.3
2018-07-26 19:00:00,2018.0,7.0,26.0,19.0,212.0,5.8,7.2,2.14,8.33,6.48,179.0,1012.3,23.3,22.6,22.7
2018-07-26 20:00:00,2018.0,7.0,26.0,20.0,219.0,5.5,6.5,2.13,7.69,6.39,170.0,1012.3,23.4,22.7,22.7
2018-07-26 22:00:00,2018.0,7.0,26.0,22.0,218.0,5.8,7.0,1.89,7.69,5.94,164.0,1012.6,23.5,22.8,22.8
2018-07-26 23:00:00,2018.0,7.0,26.0,23.0,226.0,5.1,5.9,2.03,8.33,6.28,144.0,1013.3,23.4,22.8,23.0
2018-07-27 00:00:00,2018.0,7.0,27.0,0.0,224.0,4.4,5.1,1.76,8.33,6.03,159.0,1013.7,23.2,22.6,22.8
2018-07-27 01:00:00,2018.0,7.0,27.0,1.0,221.0,5.7,6.5,1.88,8.33,6.06,150.0,1014.4,23.4,22.4,22.9
2018-07-27 03:00:00,2018.0,7.0,27.0,3.0,220.0,5.1,6.1,1.77,8.33,6.31,153.0,1014.9,23.4,22.4,22.9
2018-07-27 04:00:00,2018.0,7.0,27.0,4.0,213.0,5.4,6.6,1.81,7.69,6.42,160.0,1014.9,23.4,22.4,22.9
2018-07-27 05:00:00,2018.0,7.0,27.0,5.0,217.0,5.9,7.2,1.84,8.33,6.26,154.0,1015.1,23.4,22.4,23.0
2018-07-27 06:00:00,2018.0,7.0,27.0,6.0,219.0,5.6,6.5,1.55,7.69,6.14,161.0,1014.8,23.2,22.2,23.0
2018-07-27 07:00:00,2018.0,7.0,27.0,7.0,213.0,5.1,6.0,1.58,8.33,6.11,161.0,1014.6,23.1,22.1,22.9
2018-07-27 08:00:00,2018.0,7.0,27.0,8.0,223.0,4.3,5.0,1.66,8.33,6.19,174.0,1014.9,23.0,22.2,22.9
2018-07-27 09:00:00,2018.0,7.0,27.0,9.0,212.0,3.3,3.9,1.74,8.33,6.5,166.0,1015.1,22.9,22.3,22.8
2018-07-27 10:00:00,2018.0,7.0,27.0,10.0,217.0,4.0,4.7,1.56,7.69,6.18,169.0,1015.8,23.1,22.3,23.0
2018-07-27 11:00:00,2018.0,7.0,27.0,11.0,216.0,4.3,5.0,1.75,7.69,6.55,157.0,1016.0,23.2,22.3,23.0
2018-07-27 12:00:00,2018.0,7.0,27.0,12.0,230.0,3.7,4.3,1.69,8.33,6.32,146.0,1016.3,23.3,22.4,23.1
2018-07-27 13:00:00,2018.0,7.0,27.0,13.0,207.0,2.3,2.8,1.6,7.69,6.28,163.0,1016.8,23.4,22.7,23.2
2018-07-27 14:00:00,2018.0,7.0,27.0,14.0,191.0,3.2,4.0,1.43,7.69,5.98,151.0,1017.1,23.5,23.2,23.3
2018-07-27 16:00:00,2018.0,7.0,27.0,16.0,193.0,4.6,5.3,1.43,7.69,6.02,159.0,1017.1,23.8,23.5,23.6
2018-07-27 17:00:00,2018.0,7.0,27.0,17.0,213.0,4.6,5.5,1.45,7.69,5.87,161.0,1016.8,23.9,23.6,23.5
2018-07-27 18:00:00,2018.0,7.0,27.0,18.0,195.0,4.9,5.8,1.41,7.69,5.95,171.0,1016.4,24.0,23.7,23.5
2018-07-27 19:00:00,2018.0,7.0,27.0,19.0,206.0,4.5,5.3,1.39,7.14,6.0,171.0,1016.2,24.0,23.7,23.4
2018-07-27 20:00:00,2018.0,7.0,27.0,20.0,192.0,4.4,5.5,1.39,7.69,5.95,170.0,1016.0,24.1,23.7,23.6
2018-07-27 21:00:00,2018.0,7.0,27.0,21.0,197.0,4.0,4.8,1.24,8.33,5.94,149.0,1015.9,24.0,23.7,23.4
2018-07-28 00:00:00,2018.0,7.0,28.0,0.0,209.0,4.8,5.4,1.36,9.09,6.01,132.0,1016.4,24.0,23.4,23.4
2018-07-28 01:00:00,2018.0,7.0,28.0,1.0,228.0,3.9,4.6,1.15,8.33,5.62,129.0,1017.0,24.0,23.3,23.3
2018-07-28 03:00:00,2018.0,7.0,28.0,3.0,234.0,3.2,4.6,1.1,7.69,5.81,137.0,1017.1,23.8,23.2,23.3
2018-07-28 04:00:00,2018.0,7.0,28.0,4.0,256.0,2.5,3.5,1.18,8.33,5.91,122.0,1017.0,22.4,23.2,20.4
2018-07-28 05:00:00,2018.0,7.0,28.0,5.0,230.0,1.1,1.4,1.1,8.33,5.76,132.0,1016.2,22.8,23.1,20.5
2018-07-28 07:00:00,2018.0,7.0,28.0,7.0,178.0,2.6,3.4,1.09,8.33,5.67,144.0,1015.9,23.0,22.8,21.7
2018-07-28 08:00:00,2018.0,7.0,28.0,8.0,187.0,1.3,1.6,1.2,7.14,5.96,159.0,1015.6,23.0,22.6,21.9
2018-07-28 09:00:00,2018.0,7.0,28.0,9.0,181.0,1.9,2.4,1.17,10.0,5.61,149.0,1015.9,23.1,22.8,21.7
2018-07-28 10:00:00,2018.0,7.0,28.0,10.0,161.0,3.1,4.0,1.14,6.67,5.66,166.0,1016.0,23.2,23.0,22.2
2018-07-28 11:00:00,2018.0,7.0,28.0,11.0,170.0,2.0,2.5,1.09,6.67,5.54,168.0,1016.2,23.5,23.2,22.8
2018-07-28 12:00:00,2018.0,7.0,28.0,12.0,171.0,2.7,3.5,1.12,6.67,5.63,162.0,1016.2,23.8,23.3,23.1
2018-07-28 13:00:00,2018.0,7.0,28.0,13.0,159.0,1.0,1.3,1.0,7.14,5.55,148.0,1016.3,24.3,23.7,23.3
2018-07-28 14:00:00,2018.0,7.0,28.0,14.0,139.0,1.7,2.4,1.03,7.14,5.63,159.0,1016.6,24.4,24.0,23.9
2018-07-28 15:00:00,2018.0,7.0,28.0,15.0,166.0,1.5,1.8,1.01,7.69,5.75,154.0,1016.6,24.6,24.3,24.2
2018-07-28 16:00:00,2018.0,7.0,28.0,16.0,178.0,1.3,1.7,0.97,7.14,5.78,152.0,1016.1,24.4,24.4,24.2
